timestamp,true_x,true_y,computed_x,computed_y,filtered_x,filtered_y,hdop,d1,d2,d3
2026-06-01T16:40:16.202Z,1.580,1.820,1.4970,1.8442,1.5102,1.8477,1.273,2.6607,2.5341,2.3045
2026-06-01T16:40:16.302Z,1.580,1.820,1.5221,1.8613,1.5139,1.8464,1.289,2.6700,2.5950,2.3234
2026-06-01T16:40:16.402Z,1.580,1.820,1.5221,1.8613,1.5110,1.8484,1.289,2.6700,2.5950,2.3234
2026-06-01T16:40:16.502Z,1.580,1.820,1.5208,1.8649,1.5118,1.8552,1.287,2.6652,2.5950,2.3234
2026-06-01T16:40:16.602Z,1.580,1.820,1.5165,1.8646,1.5157,1.8593,1.279,2.6511,2.5761,2.3093
2026-06-01T16:40:16.701Z,1.580,1.820,1.5165,1.8646,1.5196,1.8633,1.279,2.6511,2.5761,2.3093
2026-06-01T16:40:16.802Z,1.580,1.820,1.5225,1.8472,1.5197,1.8605,1.285,2.6744,2.5761,2.3093
2026-06-01T16:40:16.902Z,1.580,1.820,1.5088,1.8516,1.5170,1.8586,1.286,2.6744,2.5716,2.3234
2026-06-01T16:40:17.002Z,1.580,1.820,1.5064,1.8585,1.5141,1.8573,1.283,2.6652,2.5716,2.3234
2026-06-01T16:40:17.102Z,1.580,1.820,1.4745,1.8367,1.5057,1.8517,1.273,2.6700,2.5108,2.3186
2026-06-01T16:40:17.202Z,1.580,1.820,1.4745,1.8367,1.4973,1.8462,1.273,2.6700,2.5108,2.3186
2026-06-01T16:40:17.302Z,1.580,1.820,1.4995,1.8398,1.4927,1.8447,1.282,2.6792,2.5482,2.3186
2026-06-01T16:40:17.402Z,1.580,1.820,1.5212,1.8396,1.4952,1.8423,1.281,2.6744,2.5620,2.2997
2026-06-01T16:40:17.502Z,1.580,1.820,1.5212,1.8396,1.4982,1.8385,1.281,2.6744,2.5620,2.2997
2026-06-01T16:40:17.602Z,1.580,1.820,1.5052,1.8509,1.5043,1.8413,1.279,2.6652,2.5575,2.3138
2026-06-01T16:40:17.701Z,1.580,1.820,1.5001,1.8453,1.5094,1.8430,1.276,2.6652,2.5434,2.3093
2026-06-01T16:40:17.802Z,1.580,1.820,1.5037,1.8348,1.5103,1.8420,1.280,2.6792,2.5434,2.3093
2026-06-01T16:40:17.902Z,1.580,1.820,1.5140,1.8323,1.5089,1.8406,1.280,2.6792,2.5482,2.2997
2026-06-01T16:40:18.004Z,1.580,1.820,1.4923,1.8435,1.5031,1.8414,1.283,2.6792,2.5482,2.3279
2026-06-01T16:40:18.102Z,1.580,1.820,1.4852,1.8445,1.4991,1.8401,1.281,2.6744,2.5386,2.3279
2026-06-01T16:40:18.201Z,1.580,1.820,1.5002,1.8478,1.4991,1.8406,1.283,2.6744,2.5575,2.3234
2026-06-01T16:40:18.302Z,1.580,1.820,1.5002,1.8478,1.4984,1.8432,1.283,2.6744,2.5575,2.3234
2026-06-01T16:40:18.402Z,1.580,1.820,1.5064,1.8585,1.4969,1.8484,1.283,2.6652,2.5716,2.3234
2026-06-01T16:40:18.502Z,1.580,1.820,1.5173,1.8529,1.5019,1.8503,1.281,2.6652,2.5716,2.3093
2026-06-01T16:40:18.602Z,1.580,1.820,1.5329,1.8557,1.5114,1.8525,1.287,2.6700,2.5950,2.3093
2026-06-01T16:40:18.702Z,1.580,1.820,1.5082,1.8297,1.5130,1.8489,1.278,2.6792,2.5386,2.2997
2026-06-01T16:40:18.802Z,1.580,1.820,1.5082,1.8297,1.5146,1.8453,1.278,2.6792,2.5386,2.2997
2026-06-01T16:40:18.902Z,1.580,1.820,1.5219,1.8503,1.5177,1.8437,1.286,2.6744,2.5809,2.3138
2026-06-01T16:40:19.002Z,1.580,1.820,1.5385,1.8472,1.5220,1.8425,1.286,2.6744,2.5902,2.2997
2026-06-01T16:40:19.102Z,1.580,1.820,1.5385,1.8472,1.5231,1.8408,1.286,2.6744,2.5902,2.2997
2026-06-01T16:40:19.202Z,1.580,1.820,1.5170,1.8470,1.5248,1.8443,1.290,2.6840,2.5809,2.3234
2026-06-01T16:40:19.302Z,1.580,1.820,1.5170,1.8470,1.5266,1.8477,1.290,2.6840,2.5809,2.3234
2026-06-01T16:40:19.402Z,1.580,1.820,1.5320,1.8618,1.5286,1.8500,1.292,2.6744,2.6091,2.3234
2026-06-01T16:40:19.502Z,1.580,1.820,1.5212,1.8674,1.5251,1.8541,1.294,2.6744,2.6091,2.3372
2026-06-01T16:40:19.602Z,1.580,1.820,1.5212,1.8674,1.5217,1.8581,1.294,2.6744,2.6091,2.3372
2026-06-01T16:40:19.702Z,1.580,1.820,1.5201,1.8679,1.5223,1.8623,1.289,2.6652,2.5995,2.3279
2026-06-01T16:40:19.802Z,1.580,1.820,1.5273,1.8642,1.5244,1.8658,1.288,2.6652,2.5995,2.3186
2026-06-01T16:40:19.902Z,1.580,1.820,1.5079,1.8435,1.5196,1.8621,1.285,2.6792,2.5620,2.3186
2026-06-01T16:40:20.002Z,1.580,1.820,1.5295,1.8575,1.5212,1.8601,1.287,2.6700,2.5950,2.3138
2026-06-01T16:40:20.102Z,1.580,1.820,1.5295,1.8575,1.5229,1.8581,1.287,2.6700,2.5950,2.3138
2026-06-01T16:40:20.202Z,1.580,1.820,1.5125,1.8497,1.5213,1.8545,1.285,2.6744,2.5716,2.3186
2026-06-01T16:40:20.302Z,1.580,1.820,1.5024,1.8521,1.5164,1.8521,1.285,2.6744,2.5668,2.3279
2026-06-01T16:40:20.402Z,1.580,1.820,1.5060,1.8416,1.5160,1.8517,1.289,2.6885,2.5668,2.3279
2026-06-01T16:40:20.502Z,1.580,1.820,1.4986,1.8515,1.5098,1.8505,1.279,2.6652,2.5527,2.3186
2026-06-01T16:40:20.602Z,1.580,1.820,1.4949,1.8534,1.5029,1.8497,1.280,2.6652,2.5527,2.3234
2026-06-01T16:40:20.702Z,1.580,1.820,1.5158,1.8506,1.5035,1.8498,1.289,2.6792,2.5809,2.3234
2026-06-01T16:40:20.802Z,1.580,1.820,1.5171,1.8556,1.5065,1.8505,1.285,2.6700,2.5809,2.3186
2026-06-01T16:40:20.902Z,1.580,1.820,1.5171,1.8556,1.5087,1.8533,1.285,2.6700,2.5809,2.3186
2026-06-01T16:40:21.002Z,1.580,1.820,1.5035,1.8572,1.5097,1.8545,1.282,2.6652,2.5668,2.3234
2026-06-01T16:40:21.102Z,1.580,1.820,1.4836,1.8484,1.5074,1.8535,1.277,2.6652,2.5341,2.3234
2026-06-01T16:40:21.202Z,1.580,1.820,1.4789,1.8622,1.5000,1.8558,1.272,2.6466,2.5341,2.3234
2026-06-01T16:40:21.302Z,1.580,1.820,1.5173,1.8667,1.5001,1.8580,1.288,2.6652,2.5950,2.3279
2026-06-01T16:40:21.402Z,1.580,1.820,1.5173,1.8667,1.5001,1.8603,1.288,2.6652,2.5950,2.3279
2026-06-01T16:40:21.502Z,1.580,1.820,1.5357,1.8569,1.5066,1.8602,1.287,2.6700,2.5995,2.3093
2026-06-01T16:40:21.602Z,1.580,1.820,1.5208,1.8536,1.5140,1.8612,1.285,2.6700,2.5809,2.3138
2026-06-01T16:40:21.702Z,1.580,1.820,1.5256,1.8398,1.5234,1.8567,1.290,2.6885,2.5809,2.3138
2026-06-01T16:40:21.802Z,1.580,1.820,1.4620,1.8290,1.5123,1.8492,1.280,2.6885,2.5060,2.3372
2026-06-01T16:40:21.902Z,1.580,1.820,1.4801,1.8197,1.5048,1.8398,1.277,2.6885,2.5060,2.3138
2026-06-01T16:40:22.002Z,1.580,1.820,1.5237,1.8550,1.5024,1.8394,1.286,2.6700,2.5857,2.3138
2026-06-01T16:40:22.102Z,1.580,1.820,1.5261,1.8367,1.5035,1.8360,1.288,2.6885,2.5761,2.3093
2026-06-01T16:40:22.202Z,1.580,1.820,1.5261,1.8367,1.5036,1.8354,1.288,2.6885,2.5761,2.3093
2026-06-01T16:40:22.302Z,1.580,1.820,1.4858,1.8527,1.5084,1.8401,1.279,2.6652,2.5434,2.3279
2026-06-01T16:40:22.402Z,1.580,1.820,1.5092,1.8597,1.5142,1.8481,1.284,2.6652,2.5761,2.3234
2026-06-01T16:40:22.501Z,1.580,1.820,1.5128,1.8492,1.5120,1.8470,1.288,2.6792,2.5761,2.3234
2026-06-01T16:40:22.602Z,1.580,1.820,1.5104,1.8562,1.5089,1.8509,1.285,2.6700,2.5761,2.3234
2026-06-01T16:40:22.703Z,1.580,1.820,1.5178,1.8523,1.5072,1.8540,1.284,2.6700,2.5761,2.3138
2026-06-01T16:40:22.801Z,1.580,1.820,1.5178,1.8523,1.5136,1.8540,1.284,2.6700,2.5761,2.3138
2026-06-01T16:40:22.902Z,1.580,1.820,1.4999,1.8677,1.5118,1.8556,1.279,2.6511,2.5668,2.3234
2026-06-01T16:40:23.002Z,1.580,1.820,1.4999,1.8677,1.5092,1.8592,1.279,2.6511,2.5668,2.3234
2026-06-01T16:40:23.102Z,1.580,1.820,1.5200,1.8766,1.5111,1.8633,1.285,2.6511,2.5995,2.3234
2026-06-01T16:40:23.202Z,1.580,1.820,1.5309,1.8709,1.5137,1.8670,1.283,2.6511,2.5995,2.3093
2026-06-01T16:40:23.302Z,1.580,1.820,1.5099,1.8455,1.5121,1.8657,1.280,2.6700,2.5575,2.3093
2026-06-01T16:40:23.402Z,1.580,1.820,1.5104,1.8562,1.5142,1.8634,1.285,2.6700,2.5761,2.3234
2026-06-01T16:40:23.502Z,1.580,1.820,1.5104,1.8562,1.5163,1.8611,1.285,2.6700,2.5761,2.3234
2026-06-01T16:40:23.602Z,1.580,1.820,1.4982,1.8409,1.5120,1.8539,1.274,2.6652,2.5341,2.3045
2026-06-01T16:40:23.702Z,1.580,1.820,1.4778,1.8459,1.5014,1.8489,1.275,2.6652,2.5246,2.3234
2026-06-01T16:40:23.802Z,1.580,1.820,1.4791,1.8423,1.4952,1.8483,1.276,2.6700,2.5246,2.3234
2026-06-01T16:40:23.902Z,1.580,1.820,1.5012,1.8555,1.4934,1.8481,1.284,2.6700,2.5668,2.3279
2026-06-01T16:40:24.002Z,1.580,1.820,1.5121,1.8498,1.4937,1.8469,1.282,2.6700,2.5668,2.3138
2026-06-01T16:40:24.101Z,1.580,1.820,1.4947,1.8341,1.4930,1.8455,1.279,2.6792,2.5341,2.3138
2026-06-01T16:40:24.202Z,1.580,1.820,1.5133,1.8465,1.5001,1.8456,1.284,2.6744,2.5668,2.3138
2026-06-01T16:40:24.302Z,1.580,1.820,1.5133,1.8465,1.5069,1.8465,1.284,2.6744,2.5668,2.3138
2026-06-01T16:40:24.402Z,1.580,1.820,1.5239,1.8349,1.5114,1.8423,1.290,2.6933,2.5761,2.3138
2026-06-01T16:40:24.502Z,1.580,1.820,1.5159,1.8418,1.5122,1.8407,1.293,2.6933,2.5809,2.3279
2026-06-01T16:40:24.601Z,1.580,1.820,1.5087,1.8629,1.5150,1.8465,1.286,2.6652,2.5809,2.3279
